top - 16:15:45 up  2:09,  1 user,  load average: 0,75, 0,57, 0,54
Tasks: 328 total,   1 running, 327 sleeping,   0 stopped,   0 zombie
%Cpu(s): 17,3 us,  4,5 sy,  0,0 ni, 78,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
MiB Mem :   7856,4 total,   2997,5 free,   1782,2 used,   3076,7 buff/cache
MiB Swap:   1335,2 total,   1335,2 free,      0,0 used.   5456,4 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  41761 root      20   0  431076  49496  10964 S  93,8   0,6   0:00.16 gst-lau+
  27137 root      20   0       0      0      0 I   1,3   0,0   0:13.35 kworker+
   2406 asterisk  20   0 4380960  75648  39032 S   1,0   0,9   1:19.66 asterisk
   3926 christi+  20   0  851040  79220  51772 S   1,0   1,0   2:02.96 gnome-t+
    912 message+  20   0   10204   6960   3936 S   0,7   0,1   0:11.32 dbus-da+
    914 root      20   0  493552  21920  17212 S   0,7   0,3   0:27.78 Network+
   1004 root      20   0  117452   5320   2656 S   0,7   0,1   0:46.15 dynamips
  41760 root      20   0   20624   4124   3408 R   0,7   0,1   0:00.04 top
     13 root      20   0       0      0      0 I   0,3   0,0   0:11.28 rcu_sch+
    901 root      20   0    2548    776    708 S   0,3   0,0   0:01.63 acpid
   1064 root      10 -10  677304  88460  11616 S   0,3   1,1   0:32.40 ovs-vsw+
   1944 geoclue   20   0  911232  21304  14820 S   0,3   0,3   0:06.24 geoclue
   3869 root      20   0   18496   3120   1952 S   0,3   0,0   0:12.94 mount.n+
  31532 root      20   0       0      0      0 I   0,3   0,0   0:03.18 kworker+
  35199 root      20   0       0      0      0 I   0,3   0,0   0:02.06 kworker+
  41747 tcpdump   20   0   10908   6496   5580 S   0,3   0,1   0:00.01 tcpdump
      1 root      20   0  168648  12652   8508 S   0,0   0,2   0:02.52 systemd
      2 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kthreadd
      3 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 rcu_par+
      6 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
      9 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 mm_perc+
     10 root      20   0       0      0      0 S   0,0   0,0   0:00.00 rcu_tas+
     11 root      20   0       0      0      0 S   0,0   0,0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0,0   0,0   0:00.66 ksoftir+
     14 root      rt   0       0      0      0 S   0,0   0,0   0:00.04 migrati+
     15 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     16 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/0
     17 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/1
     18 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     19 root      rt   0       0      0      0 S   0,0   0,0   0:00.15 migrati+
     20 root      20   0       0      0      0 S   0,0   0,0   0:00.27 ksoftir+
     22 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     23 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/2
     24 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     25 root      rt   0       0      0      0 S   0,0   0,0   0:00.16 migrati+
     26 root      20   0       0      0      0 S   0,0   0,0   0:00.28 ksoftir+
     28 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     29 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/3
     30 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     31 root      rt   0       0      0      0 S   0,0   0,0   0:00.16 migrati+
     32 root      20   0       0      0      0 S   0,0   0,0   0:00.15 ksoftir+
     34 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     35 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/4
     36 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     37 root      rt   0       0      0      0 S   0,0   0,0   0:00.16 migrati+
     38 root      20   0       0      0      0 S   0,0   0,0   0:00.21 ksoftir+
     40 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     41 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/5
     42 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     43 root      rt   0       0      0      0 S   0,0   0,0   0:00.17 migrati+
     44 root      20   0       0      0      0 S   0,0   0,0   0:00.11 ksoftir+
     46 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     47 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/6
     48 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     49 root      rt   0       0      0      0 S   0,0   0,0   0:00.17 migrati+
     50 root      20   0       0      0      0 S   0,0   0,0   0:00.18 ksoftir+
     52 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     53 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/7
     54 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     55 root      rt   0       0      0      0 S   0,0   0,0   0:00.17 migrati+
     56 root      20   0       0      0      0 S   0,0   0,0   0:00.21 ksoftir+
     58 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     59 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kdevtmp+
     60 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 netns
     61 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 inet_fr+
     62 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kauditd
     63 root      20   0       0      0      0 S   0,0   0,0   0:00.01 khungta+
     64 root      20   0       0      0      0 S   0,0   0,0   0:00.00 oom_rea+
     65 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 writeba+
     66 root      20   0       0      0      0 S   0,0   0,0   0:00.36 kcompac+
     67 root      25   5       0      0      0 S   0,0   0,0   0:00.00 ksmd
     68 root      39  19       0      0      0 S   0,0   0,0   0:00.00 khugepa+
    115 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kintegr+
    116 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kblockd
    117 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 blkcg_p+
    121 root      20   0       0      0      0 I   0,0   0,0   0:14.70 kworker+
    125 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 tpm_dev+
    126 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 ata_sff
    127 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 md
    128 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 edac-po+
    129 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 devfreq+
    130 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 watchdo+
    131 root       0 -20       0      0      0 I   0,0   0,0   0:00.24 kworker+
    133 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kswapd0
    134 root      20   0       0      0      0 S   0,0   0,0   0:00.00 ecryptf+
    136 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kthrotld
    137 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 acpi_th+
    139 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 vfio-ir+
    143 root       0 -20       0      0      0 I   0,0   0,0   0:00.18 kworker+
    144 root       0 -20       0      0      0 I   0,0   0,0   0:00.23 kworker+
    145 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 ipv6_ad+
    155 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kstrp
    158 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 zswap-s+
    159 root       0 -20       0      0      0 I   0,0   0,0   0:06.93 kworker+
    164 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 charger+
    201 root       0 -20       0      0      0 I   0,0   0,0   0:00.34 kworker+
    229 root       0 -20       0      0      0 I   0,0   0,0   0:00.25 kworker+
    234 root       0 -20       0      0      0 I   0,0   0,0   0:00.11 kworker+
    236 root       0 -20       0      0      0 I   0,0   0,0   0:00.09 kworker+
    238 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    239 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    240 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    241 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    242 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    243 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    244 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    245 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    246 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    247 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    248 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    249 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    258 root       0 -20       0      0      0 I   0,0   0,0   0:00.18 kworker+
    282 root      20   0       0      0      0 S   0,0   0,0   0:00.45 jbd2/sd+
    283 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 ext4-rs+
    322 root      20   0       0      0      0 I   0,0   0,0   0:10.60 kworker+
    327 root      19  -1   82796  44676  43044 S   0,0   0,6   0:01.84 systemd+
    355 root      20   0   24072   7480   4016 S   0,0   0,1   0:00.54 systemd+
    359 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop0
    368 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop1
    383 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop2
    384 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop3
    385 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop4
    386 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop5
    407 root       0 -20       0      0      0 S   0,0   0,0   0:00.02 loop6
    424 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop7
    427 root       0 -20       0      0      0 S   0,0   0,0   0:00.01 loop8
    428 root      20   0       0      0      0 I   0,0   0,0   0:05.15 kworker+
    440 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 irq/28-+
    447 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop9
    453 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 cfg80211
    457 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 cryptd
    460 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop10
    501 root       0 -20       0      0      0 S   0,0   0,0   0:00.02 loop11
    525 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 card0-c+
    526 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 card0-c+
    527 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 card0-c+
    556 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop12
    611 root       0 -20       0      0      0 S   0,0   0,0   0:00.03 loop13
    616 root       0 -20       0      0      0 S   0,0   0,0   0:00.08 loop14
    619 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop15
    624 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop16
    625 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop17
    626 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop18
    627 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop19
    628 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop20
    629 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop21
    637 root       0 -20       0      0      0 S   0,0   0,0   0:00.03 loop22
    842 systemd+  20   0   24188  13172   9096 S   0,0   0,2   0:01.14 systemd+
    847 root      10 -10    9508   4720   3956 S   0,0   0,1   0:00.69 ovsdb-s+
    900 root      20   0  247188   7840   6668 S   0,0   0,1   0:00.39 account+
    906 avahi     20   0    8624   3492   3164 S   0,0   0,0   0:00.19 avahi-d+
    909 root      20   0   18064   3128   2860 S   0,0   0,0   0:00.08 cron
    910 root      20   0   37364   9344   7428 S   0,0   0,1   0:00.02 cupsd
    922 root      20   0   81904   3696   3368 S   0,0   0,0   0:00.51 irqbala+
    923 root      20   0  151112   2424   2116 S   0,0   0,0   0:00.01 lxcfs
    928 root      20   0   48068  20216  11860 S   0,0   0,3   0:00.12 network+
    936 root      20   0  250160  12116   7396 S   0,0   0,2   0:02.14 polkitd
    940 syslog    20   0  224356   5084   3788 S   0,0   0,1   0:00.48 rsyslogd
    944 root      20   0 1390868  37448  18844 S   0,0   0,5   0:04.62 snapd
    945 root      20   0  244248   6300   5756 S   0,0   0,1   0:00.02 switche+
    947 root      20   0   16792   8268   7192 S   0,0   0,1   0:00.25 systemd+
    948 root      20   0   16356   5812   5108 S   0,0   0,1   0:00.13 systemd+
    951 root      20   0  134904   9632   8804 S   0,0   0,1   0:00.45 thermald
    957 root      20   0  393280  14048  10708 S   0,0   0,2   0:01.22 udisksd
    959 root      20   0   14064   9384   8380 S   0,0   0,1   0:02.40 wpa_sup+
    969 avahi     20   0    8352    328      0 S   0,0   0,0   0:00.00 avahi-d+
   1091 root      20   0  178832  13116  11360 S   0,0   0,2   0:00.10 cups-br+
   1092 colord    20   0  255000  14948   9728 S   0,0   0,2   0:00.21 colord
   1096 root      20   0  240736  10964   9252 S   0,0   0,1   0:00.08 ModemMa+
   1126 emby      20   0 4373256 152432  64480 S   0,0   1,9   2:19.71 EmbySer+
   1130 root      20   0 1568116  39456  29308 S   0,0   0,5   0:00.35 libvirtd
   1141 root      20   0  970152  11416   8240 S   0,0   0,1   0:01.07 canonic+
   1156 root      20   0  127024  23132  14956 S   0,0   0,3   0:00.10 unatten+
   1217 root      20   0  248256   8832   7652 S   0,0   0,1   0:00.04 gdm3
   1220 uml-net   20   0    2508    712    648 S   0,0   0,0   0:00.20 uml_swi+
   1225 root      20   0   12196   6728   5880 S   0,0   0,1   0:00.01 sshd
   1235 root      20   0    9916   2692   2168 S   0,0   0,0   0:00.33 hostapd
   1292 mysql     20   0 1784224 109268  18508 S   0,0   1,4   0:07.84 mysqld
   1304 root      20   0   55484   1496     24 S   0,0   0,0   0:00.00 nginx
   1305 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1306 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1307 www-data  20   0   56100   5640   3732 S   0,0   0,1   0:00.00 nginx
   1308 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1309 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1310 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1311 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1312 www-data  20   0   56100   5296   3636 S   0,0   0,1   0:00.00 nginx
   1397 root      20   0       0      0      0 S   0,0   0,0   0:00.00 ath9k-h+
   1413 freerad   20   0  173488  92344  12784 S   0,0   1,1   0:00.07 freerad+
   1429 rtkit     21   1  152940   2976   2740 S   0,0   0,0   0:00.11 rtkit-d+
   1466 root      20   0    2496    584    524 S   0,0   0,0   0:00.00 bpfilte+
   1626 root      20   0    8264   4752   4388 S   0,0   0,1   0:00.02 bluetoo+
   1653 libvirt+  20   0    9248   2160   1816 S   0,0   0,0   0:00.01 dnsmasq
   1654 root      20   0    9220    340      0 S   0,0   0,0   0:00.00 dnsmasq
   1760 root      20   0  261004  10296   8804 S   0,0   0,1   0:00.46 upowerd
   2074 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
   2309 whoopsie  20   0  253476  16244  14332 S   0,0   0,2   0:00.13 whoopsie
   2321 root      20   0   83760   4780   4308 S   0,0   0,1   0:01.72 hamachid
   2335 kernoops  20   0   11272    448      0 S   0,0   0,0   0:00.26 kernelo+
   2344 kernoops  20   0   11272    448      0 S   0,0   0,0   0:00.25 kernelo+
   2369 root      20   0   12124   2792   1968 S   0,0   0,0   0:00.00 ovs-tes+
   2379 lxc-dns+  20   0   23420    360      0 S   0,0   0,0   0:00.00 dnsmasq
   2516 root      20   0   33348  15480   4628 S   0,0   0,2   0:00.53 munin-n+
   3067 root      20   0  176008  10300   8528 S   0,0   0,1   0:00.03 gdm-ses+
   3083 christi+  20   0   19268  10728   8276 S   0,0   0,1   0:00.79 systemd
   3084 christi+  20   0  170092   4536      4 S   0,0   0,1   0:00.00 (sd-pam)
   3089 christi+   9 -11 2278176  20604  15656 S   0,0   0,3   0:00.38 pulseau+
   3091 christi+  39  19  520592  25600  16752 S   0,0   0,3   0:00.33 tracker+
   3095 christi+  20   0    8844   6076   3940 S   0,0   0,1   0:01.07 dbus-da+
   3101 christi+  20   0  322532   8008   6884 S   0,0   0,1   0:00.21 gnome-k+
   3114 christi+  20   0  248356   7952   7008 S   0,0   0,1   0:00.04 gvfsd
   3120 christi+  20   0  378352   6404   5744 S   0,0   0,1   0:00.00 gvfsd-f+
   3127 christi+  20   0  396436   9848   7996 S   0,0   0,1   0:00.71 gvfs-ud+
   3135 christi+  20   0  244516   6156   5628 S   0,0   0,1   0:00.00 gvfs-go+
   3139 christi+  20   0  559664  59228  36448 S   0,0   0,7   0:01.18 goa-dae+
   3147 christi+  20   0  323396   9104   8024 S   0,0   0,1   0:00.07 goa-ide+
   3153 christi+  20   0  246756   6624   5908 S   0,0   0,1   0:00.01 gvfs-gp+
   3158 christi+  20   0  325368   9052   8052 S   0,0   0,1   0:00.31 gvfs-af+
   3163 christi+  20   0  244344   5824   5204 S   0,0   0,1   0:00.02 gvfs-mt+
   3169 christi+  20   0  172660   6724   6084 S   0,0   0,1   0:00.00 gdm-x-s+
   3196 christi+  20   0  196892  13944  12468 S   0,0   0,2   0:00.05 gnome-s+
   3263 christi+  20   0    6040    456      0 S   0,0   0,0   0:00.02 ssh-age+
   3284 christi+  20   0  305440   6808   6224 S   0,0   0,1   0:00.00 at-spi-+
   3289 christi+  20   0    7392   4536   4072 S   0,0   0,1   0:00.74 dbus-da+
   3300 christi+  20   0  248536   7692   7024 S   0,0   0,1   0:00.00 gnome-k+
   3307 christi+  20   0   98704   4260   3840 S   0,0   0,1   0:00.00 gnome-s+
   3313 christi+  20   0  419036  15696  13096 S   0,0   0,2   0:00.13 gnome-s+
   3354 christi+  20   0  319556   8472   7056 S   0,0   0,1   0:00.03 ibus-da+
   3358 christi+  20   0  171344   7308   6672 S   0,0   0,1   0:00.00 ibus-me+
   3359 christi+  20   0  284300  31784  18292 S   0,0   0,4   0:01.51 ibus-ex+
   3361 christi+  20   0  206496  28356  18584 S   0,0   0,4   0:00.43 ibus-x11
   3363 christi+  20   0  245144   7552   6904 S   0,0   0,1   0:00.05 ibus-po+
   3375 christi+  20   0  162884   6484   5892 S   0,0   0,1   0:01.60 at-spi2+
   3379 christi+  20   0  244240   4596   4160 S   0,0   0,1   0:00.01 xdg-per+
   3381 christi+  20   0  580972  19540  16940 S   0,0   0,2   0:00.08 gnome-s+
   3390 christi+  20   0  882484  26356  22236 S   0,0   0,3   0:00.13 evoluti+
   3398 christi+  20   0  156372   5948   5148 S   0,0   0,1   0:00.01 dconf-s+
   3403 christi+  20   0  847340  30568  26504 S   0,0   0,4   0:00.14 evoluti+
   3414 christi+  20   0  755568  29956  26444 S   0,0   0,4   0:00.10 evoluti+
   3431 christi+  20   0 2938928  26588  21576 S   0,0   0,3   0:00.07 gjs
   3443 christi+  20   0  327928  13956   7108 S   0,0   0,2   0:00.60 gvfsd-t+
   3455 christi+  20   0  318320   6736   6120 S   0,0   0,1   0:00.01 gsd-a11+
   3456 christi+  20   0  586964  30332  20288 S   0,0   0,4   0:00.53 gsd-col+
   3457 christi+  20   0  382272  16336  14392 S   0,0   0,2   0:00.02 gsd-dat+
   3460 christi+  20   0  320972   8276   6940 S   0,0   0,1   0:00.46 gsd-hou+
   3464 christi+  20   0  354544  29252  19056 S   0,0   0,4   0:00.45 gsd-key+
   3465 christi+  20   0 1106376  31688  21068 S   0,0   0,4   0:00.58 gsd-med+
   3466 christi+  20   0  695496  31720  21204 S   0,0   0,4   0:00.56 gsd-pow+
   3471 christi+  20   0  256892  11524  10080 S   0,0   0,1   0:00.02 gsd-pri+
   3473 christi+  20   0  465740   6092   5472 S   0,0   0,1   0:00.03 gsd-rfk+
   3474 christi+  20   0  244148   5800   5272 S   0,0   0,1   0:00.01 gsd-scr+
   3475 christi+  20   0  473568  10872   8940 S   0,0   0,1   0:03.59 gsd-sha+
   3476 christi+  20   0  471284   8812   7960 S   0,0   0,1   0:00.01 gsd-sma+
   3478 christi+  20   0  328008   9296   8276 S   0,0   0,1   0:00.01 gsd-sou+
   3479 christi+  20   0  393616   7120   6428 S   0,0   0,1   0:00.01 gsd-usb+
   3480 christi+  20   0  353996  28504  18480 S   0,0   0,4   0:00.49 gsd-wac+
   3481 christi+  20   0  322668   8184   7292 S   0,0   0,1   0:00.01 gsd-wwan
   3483 christi+  20   0  355356  29812  19284 S   0,0   0,4   0:00.52 gsd-xse+
   3509 christi+  20   0  231808   5932   4568 S   0,0   0,1   0:00.03 gsd-dis+
   3542 christi+  20   0  648320  61516  45716 S   0,0   0,8   0:00.59 evoluti+
   3578 christi+  20   0  843640  81316  49148 S   0,0   1,0   0:04.86 snap-st+
   3581 christi+  20   0  171336   7152   6520 S   0,0   0,1   0:00.00 ibus-en+
   3604 christi+  20   0  350836  15360  13468 S   0,0   0,2   0:00.01 gsd-pri+
   3620 christi+  20   0  466164   6720   6044 S   0,0   0,1   0:00.05 xdg-doc+
   3726 christi+  20   0  471260  10628   9344 S   0,0   0,1   0:00.36 xdg-des+
   3730 christi+  20   0  502488  30052  20424 S   0,0   0,4   0:01.15 xdg-des+
   3822 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
   3823 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
   3824 root      20   0       0      0      0 S   0,0   0,0   0:01.99 usb-sto+
   3828 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 uas
   3934 christi+  20   0   19912   5968   3888 S   0,0   0,1   0:00.17 bash
   4217 christi+  20   0  170896   6552   5948 S   0,0   0,1   0:00.01 gvfsd-m+
   4220 christi+  20   0  429168  32084  22584 S   0,0   0,4   0:00.50 update-+
   4515 root      20   0   20748   5084   4356 S   0,0   0,1   0:00.00 sudo
   4516 root      20   0 1053424 123168  50124 S   0,0   1,5   0:22.17 python3
   4614 christi+  20   0   19648   5620   3764 S   0,0   0,1   0:00.05 bash
   4692 christi+  20   0   19888   5760   3752 S   0,0   0,1   0:00.32 bash
   5633 christi+  20   0    6040   3848   3476 S   0,0   0,0   0:00.00 ssh-age+
   5728 christi+  20   0    3340   2004   1880 S   0,0   0,0   0:00.22 nc
  20167 root      20   0       0      0      0 I   0,0   0,0   0:04.08 kworker+
  20794 root      20   0       0      0      0 I   0,0   0,0   0:03.88 kworker+
  20928 christi+  20   0 3676412 331860 162932 S   0,0   4,1   0:41.93 GeckoMa+
  20934 root      20   0       0      0      0 I   0,0   0,0   0:03.96 kworker+
  21011 christi+  20   0  191420  38236  31160 S   0,0   0,5   0:00.03 Socket +
  21047 christi+  20   0 2440236 118840  88932 S   0,0   1,5   0:01.45 Privile+
  21101 christi+  20   0 2436840  96108  77492 S   0,0   1,2   0:00.74 WebExte+
  21166 christi+  20   0 9021336 251844 113864 S   0,0   3,1   0:22.65 Isolate+
  21176 christi+  20   0 2398744  72784  62004 S   0,0   0,9   0:00.20 Web Con+
  21199 christi+  20   0 2398744  73232  62444 S   0,0   0,9   0:00.19 Web Con+
  21258 christi+  20   0 2398744  73388  62612 S   0,0   0,9   0:00.19 Web Con+
  21294 christi+  20   0  196648  40556  32864 S   0,0   0,5   0:00.13 RDD Pro+
  22880 root      20   0    7040   2208   1824 S   0,0   0,0   0:00.00 dbus-la+
  22881 root      20   0    7352   3352   2756 S   0,0   0,0   0:00.57 dbus-da+
  22888 root      20   0  248356   7920   7064 S   0,0   0,1   0:00.05 gvfsd
  22893 root      20   0  312816   5988   5384 S   0,0   0,1   0:00.00 gvfsd-f+
  22902 root      20   0  474064  11520  10092 S   0,0   0,1   0:00.32 xdg-des+
  22907 root      20   0  400628   6792   6172 S   0,0   0,1   0:00.12 xdg-doc+
  22911 root      20   0  244240   4812   4372 S   0,0   0,1   0:00.00 xdg-per+
  22920 root      20   0  502336  28524  19176 S   0,0   0,4   0:00.22 xdg-des+
  22928 root      20   0  156108   5560   5048 S   0,0   0,1   0:00.00 dconf-s+
  22934 root      20   0  248680   8640   7768 S   0,0   0,1   0:00.11 gnome-k+
  23734 ntp       20   0   74668   4296   3712 S   0,0   0,1   0:00.69 ntpd
  23741 root      20   0       0      0      0 I   0,0   0,0   0:07.05 kworker+
  29984 root      20   0       0      0      0 I   0,0   0,0   0:02.54 kworker+
  30011 root      20   0       0      0      0 I   0,0   0,0   0:11.26 kworker+
  32367 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  34091 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  37143 root      20   0       0      0      0 I   0,0   0,0   0:01.71 kworker+
  37461 root      20   0       0      0      0 I   0,0   0,0   0:06.25 kworker+
  38590 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  39035 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  39407 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  41102 root      20   0   19964   3764   3040 S   0,0   0,0   0:00.00 cron
  41106 munin     20   0    2616    608    540 S   0,0   0,0   0:00.00 sh
  41108 munin     20   0    2616    608    540 S   0,0   0,0   0:00.00 munin-c+
  41110 munin     20   0   89572  31756  10808 S   0,0   0,4   0:00.29 munin-u+
  41112 munin     20   0   88964  25524   5384 S   0,0   0,3   0:00.00 /usr/sh+
  41713 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  41732 root      20   0   18264   3812   3340 S   0,0   0,0   0:00.00 transmi+
  41739 root      20   0  476064  45044  33212 S   0,0   0,6   0:00.37 gnome-t+
  41746 root      20   0   18132   3332   3084 S   0,0   0,0   0:00.00 trafico+
  41748 tcpdump   20   0   10908   6608   5692 S   0,0   0,1   0:00.00 tcpdump
  41754 root      20   0   18264   3812   3432 S   0,0   0,0   0:00.00 cpu_usa+
  41755 root      20   0   18132   3428   3196 S   0,0   0,0   0:00.00 test_vp+

top - 16:15:54 up  2:09,  1 user,  load average: 0,71, 0,57, 0,54
Tasks: 328 total,   1 running, 327 sleeping,   0 stopped,   0 zombie
%Cpu(s):  7,6 us,  0,8 sy,  0,0 ni, 91,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
MiB Mem :   7856,4 total,   2997,4 free,   1784,0 used,   3075,1 buff/cache
MiB Swap:   1335,2 total,   1335,2 free,      0,0 used.   5457,1 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  41761 root      20   0  431676  50288  10964 S  35,5   0,6   0:03.70 gst-lau+
   3327 christi+  20   0 4609676 238324  83360 S  10,3   3,0   3:49.95 gnome-s+
   3171 christi+  20   0  777084  64308  36296 S   9,0   0,8   3:43.81 Xorg
   3926 christi+  20   0  851040  79220  51772 S   5,0   1,0   2:03.11 gnome-t+
  41739 root      20   0  476064  45044  33212 S   1,7   0,6   0:00.42 gnome-t+
   2406 asterisk  20   0 4380960  75648  39032 S   1,0   0,9   1:19.69 asterisk
   1064 root      10 -10  677304  88460  11616 S   0,7   1,1   0:32.42 ovs-vsw+
     13 root      20   0       0      0      0 I   0,3   0,0   0:11.29 rcu_sch+
    121 root      20   0       0      0      0 I   0,3   0,0   0:14.71 kworker+
