top - 11:05:46 up  1:39,  1 user,  load average: 0,17, 0,33, 0,34
Tasks: 322 total,   1 running, 321 sleeping,   0 stopped,   0 zombie
%Cpu(s): 12,4 us,  3,6 sy,  0,0 ni, 83,9 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
MiB Mem :   7856,4 total,   2968,8 free,   1621,7 used,   3265,9 buff/cache
MiB Swap:   1335,2 total,   1335,2 free,      0,0 used.   5748,7 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  38622 root      20   0  431088  49668  11128 S  93,8   0,6   0:00.15 gst-lau+
  25410 root      20   0       0      0      0 I   0,3   0,0   0:02.64 kworker+
  28001 root      20   0       0      0      0 I   0,3   0,0   0:02.58 kworker+
  31833 root      20   0       0      0      0 I   0,3   0,0   0:02.17 kworker+
  38599 root      20   0  476064  44748  32920 S   0,3   0,6   0:00.41 gnome-t+
  38608 tcpdump   20   0   10908   6608   5692 S   0,3   0,1   0:00.01 tcpdump
      1 root      20   0  168320  12444   8484 S   0,0   0,2   0:02.43 systemd
      2 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kthreadd
      3 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 rcu_par+
      6 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
      9 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 mm_perc+
     10 root      20   0       0      0      0 S   0,0   0,0   0:00.00 rcu_tas+
     11 root      20   0       0      0      0 S   0,0   0,0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0,0   0,0   0:00.40 ksoftir+
     13 root      20   0       0      0      0 I   0,0   0,0   0:08.11 rcu_sch+
     14 root      rt   0       0      0      0 S   0,0   0,0   0:00.03 migrati+
     15 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     16 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/0
     17 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/1
     18 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     19 root      rt   0       0      0      0 S   0,0   0,0   0:00.14 migrati+
     20 root      20   0       0      0      0 S   0,0   0,0   0:00.40 ksoftir+
     22 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     23 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/2
     24 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     25 root      rt   0       0      0      0 S   0,0   0,0   0:00.15 migrati+
     26 root      20   0       0      0      0 S   0,0   0,0   0:00.25 ksoftir+
     28 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     29 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/3
     30 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     31 root      rt   0       0      0      0 S   0,0   0,0   0:00.14 migrati+
     32 root      20   0       0      0      0 S   0,0   0,0   0:00.15 ksoftir+
     34 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     35 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/4
     36 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     37 root      rt   0       0      0      0 S   0,0   0,0   0:00.15 migrati+
     38 root      20   0       0      0      0 S   0,0   0,0   0:00.20 ksoftir+
     40 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     41 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/5
     42 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     43 root      rt   0       0      0      0 S   0,0   0,0   0:00.16 migrati+
     44 root      20   0       0      0      0 S   0,0   0,0   0:00.09 ksoftir+
     46 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     47 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/6
     48 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     49 root      rt   0       0      0      0 S   0,0   0,0   0:00.16 migrati+
     50 root      20   0       0      0      0 S   0,0   0,0   0:00.16 ksoftir+
     52 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     53 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/7
     54 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     55 root      rt   0       0      0      0 S   0,0   0,0   0:00.16 migrati+
     56 root      20   0       0      0      0 S   0,0   0,0   0:00.16 ksoftir+
     58 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
     59 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kdevtmp+
     60 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 netns
     61 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 inet_fr+
     62 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kauditd
     63 root      20   0       0      0      0 S   0,0   0,0   0:00.00 khungta+
     64 root      20   0       0      0      0 S   0,0   0,0   0:00.00 oom_rea+
     65 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 writeba+
     66 root      20   0       0      0      0 S   0,0   0,0   0:00.28 kcompac+
     67 root      25   5       0      0      0 S   0,0   0,0   0:00.00 ksmd
     68 root      39  19       0      0      0 S   0,0   0,0   0:00.00 khugepa+
    115 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kintegr+
    116 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kblockd
    117 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 blkcg_p+
    125 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 tpm_dev+
    126 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 ata_sff
    127 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 md
    128 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 edac-po+
    129 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 devfreq+
    130 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 watchdo+
    131 root       0 -20       0      0      0 I   0,0   0,0   0:00.19 kworker+
    133 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kswapd0
    134 root      20   0       0      0      0 S   0,0   0,0   0:00.00 ecryptf+
    136 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kthrotld
    137 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 acpi_th+
    140 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 vfio-ir+
    144 root       0 -20       0      0      0 I   0,0   0,0   0:00.27 kworker+
    145 root       0 -20       0      0      0 I   0,0   0,0   0:00.18 kworker+
    146 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 ipv6_ad+
    155 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kstrp
    158 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 zswap-s+
    159 root       0 -20       0      0      0 I   0,0   0,0   0:05.39 kworker+
    164 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 charger+
    187 root       0 -20       0      0      0 I   0,0   0,0   0:00.22 kworker+
    229 root       0 -20       0      0      0 I   0,0   0,0   0:00.20 kworker+
    232 root       0 -20       0      0      0 I   0,0   0,0   0:00.07 kworker+
    238 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    239 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    240 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    241 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    242 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    243 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    244 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    245 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    246 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    247 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    248 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
    249 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
    257 root       0 -20       0      0      0 I   0,0   0,0   0:00.10 kworker+
    259 root       0 -20       0      0      0 I   0,0   0,0   0:00.29 kworker+
    284 root      20   0       0      0      0 S   0,0   0,0   0:00.32 jbd2/sd+
    285 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 ext4-rs+
    329 root      19  -1   75344  40376  38772 S   0,0   0,5   0:01.53 systemd+
    360 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop0
    379 root       0 -20       0      0      0 S   0,0   0,0   0:00.03 loop1
    384 root      20   0   24204   7716   4100 S   0,0   0,1   0:00.58 systemd+
    386 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop2
    387 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop3
    388 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop4
    389 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop5
    390 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop6
    391 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop7
    392 root       0 -20       0      0      0 S   0,0   0,0   0:00.02 loop8
    393 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop9
    404 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop10
    432 root       0 -20       0      0      0 S   0,0   0,0   0:00.02 loop11
    438 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 irq/28-+
    449 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop12
    453 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 cfg80211
    458 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 cryptd
    459 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 card0-c+
    460 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 card0-c+
    461 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 card0-c+
    481 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop13
    531 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop14
    620 root       0 -20       0      0      0 S   0,0   0,0   0:00.06 loop15
    686 root       0 -20       0      0      0 S   0,0   0,0   0:00.01 loop16
    710 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop17
    711 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop18
    712 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop19
    713 root       0 -20       0      0      0 S   0,0   0,0   0:00.04 loop20
    719 root       0 -20       0      0      0 S   0,0   0,0   0:00.00 loop21
    720 root       0 -20       0      0      0 S   0,0   0,0   0:00.11 loop22
    768 systemd+  20   0   24056  13440   9372 S   0,0   0,2   0:00.77 systemd+
    846 root      20   0  247188   7924   6756 S   0,0   0,1   0:00.33 account+
    851 root      20   0    2548    720    648 S   0,0   0,0   0:01.14 acpid
    855 avahi     20   0    8616   3616   3288 S   0,0   0,0   0:00.17 avahi-d+
    856 root      20   0   18064   3160   2892 S   0,0   0,0   0:00.07 cron
    858 root      20   0   37364   9512   7596 S   0,0   0,1   0:00.01 cupsd
    871 root      20   0   81904   3592   3264 S   0,0   0,0   0:00.38 irqbala+
    873 root      20   0  225024   1968   1632 S   0,0   0,0   0:00.22 lxcfs
    874 root      20   0   48068  20328  11972 S   0,0   0,3   0:00.12 network+
    882 root      20   0  250160  12048   7336 S   0,0   0,1   0:02.28 polkitd
    887 syslog    20   0  224356   5104   3812 S   0,0   0,1   0:00.41 rsyslogd
    892 root      20   0 1464600  37540  19440 S   0,0   0,5   0:05.71 snapd
    894 root      20   0  244248   6076   5532 S   0,0   0,1   0:00.02 switche+
    897 root      20   0   16796   8380   7300 S   0,0   0,1   0:00.26 systemd+
    899 root      20   0   16356   5764   5052 S   0,0   0,1   0:00.13 systemd+
    900 root      20   0  134904   9588   8760 S   0,0   0,1   0:00.36 thermald
    906 root      20   0  393284  13840  10456 S   0,0   0,2   0:01.00 udisksd
    910 root      20   0   14068   9240   8240 S   0,0   0,1   0:01.08 wpa_sup+
    924 avahi     20   0    8352    328      0 S   0,0   0,0   0:00.00 avahi-d+
    943 root      10 -10    9508   4840   4044 S   0,0   0,1   0:00.52 ovsdb-s+
   1039 colord    20   0  255004  14888   9648 S   0,0   0,2   0:00.22 colord
   1041 root      20   0  178828  12944  11196 S   0,0   0,2   0:00.12 cups-br+
   1043 root      20   0  240740  10948   9232 S   0,0   0,1   0:00.08 ModemMa+
   1074 uml-net   20   0    2508    656    588 S   0,0   0,0   0:00.15 uml_swi+
   1114 emby      20   0 4840328 154488  64664 S   0,0   1,9   1:56.19 EmbySer+
   1118 root      20   0 1568116  39504  29384 S   0,0   0,5   0:00.39 libvirtd
   1126 root      20   0  838568  10796   8136 S   0,0   0,1   0:00.93 canonic+
   1138 root      20   0  127024  23012  14840 S   0,0   0,3   0:00.10 unatten+
   1187 root      20   0   12196   7080   6236 S   0,0   0,1   0:00.01 sshd
   1193 root      20   0  248256   8728   7532 S   0,0   0,1   0:00.04 gdm3
   1203 root      20   0    9916   2684   2156 S   0,0   0,0   0:00.18 hostapd
   1280 mysql     20   0 1776028 109312  18556 S   0,0   1,4   0:06.17 mysqld
   1281 root      20   0   55484   1516     44 S   0,0   0,0   0:00.00 nginx
   1282 www-data  20   0   56100   5760   3852 S   0,0   0,1   0:00.01 nginx
   1283 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1284 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1285 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1286 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1287 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1289 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1291 www-data  20   0   56100   5352   3684 S   0,0   0,1   0:00.00 nginx
   1336 root      20   0       0      0      0 S   0,0   0,0   0:00.00 ath9k-h+
   1378 root      20   0    2496    572    512 S   0,0   0,0   0:00.00 bpfilte+
   1428 freerad   20   0  173492  92364  12800 S   0,0   1,1   0:00.08 freerad+
   1452 rtkit     21   1  152940   3056   2816 S   0,0   0,0   0:00.08 rtkit-d+
   1525 libvirt+  20   0    9248   2148   1812 S   0,0   0,0   0:00.01 dnsmasq
   1526 root      20   0    9220    332      0 S   0,0   0,0   0:00.00 dnsmasq
   1737 root      20   0    8264   4724   4360 S   0,0   0,1   0:00.01 bluetoo+
   1784 root      20   0  261024  10148   8740 S   0,0   0,1   0:00.41 upowerd
   1956 whoopsie  20   0  253160  15920  14024 S   0,0   0,2   0:00.12 whoopsie
   1963 root      20   0   83760   4900   4428 S   0,0   0,1   0:01.34 hamachid
   1984 kernoops  20   0   11272    452      0 S   0,0   0,0   0:00.19 kernelo+
   2020 root      20   0   12124   2780   1956 S   0,0   0,0   0:00.00 ovs-tes+
   2031 lxc-dns+  20   0   23420    360      0 S   0,0   0,0   0:00.00 dnsmasq
   2139 root      20   0   33296  15380   4592 S   0,0   0,2   0:00.42 munin-n+
   2831 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
   2954 root      20   0  176016  10344   8540 S   0,0   0,1   0:00.03 gdm-ses+
   2963 christi+  20   0   19360  10676   8232 S   0,0   0,1   0:00.73 systemd
   2964 christi+  20   0  170024   4368     12 S   0,0   0,1   0:00.00 (sd-pam)
   2969 christi+   9 -11 2016032  20516  15572 S   0,0   0,3   0:00.32 pulseau+
   2971 christi+  39  19  520544  25496  16660 S   0,0   0,3   0:00.29 tracker+
   2974 christi+  20   0    8300   5640   4028 S   0,0   0,1   0:01.29 dbus-da+
   2977 christi+  20   0  322560   8032   6932 S   0,0   0,1   0:00.21 gnome-k+
   2995 christi+  20   0  248356   7936   6988 S   0,0   0,1   0:00.03 gvfsd
   3000 christi+  20   0  378352   6476   5816 S   0,0   0,1   0:00.00 gvfsd-f+
   3008 christi+  20   0  396456   9760   7996 S   0,0   0,1   0:00.70 gvfs-ud+
   3017 christi+  20   0  244516   6320   5800 S   0,0   0,1   0:00.01 gvfs-go+
   3021 christi+  20   0  559532  59352  36560 S   0,0   0,7   0:01.40 goa-dae+
   3028 christi+  20   0  323396   9172   8088 S   0,0   0,1   0:00.11 goa-ide+
   3034 christi+  20   0  246752   7384   6548 S   0,0   0,1   0:00.01 gvfs-gp+
   3039 christi+  20   0  325368   9180   8184 S   0,0   0,1   0:00.23 gvfs-af+
   3044 christi+  20   0  244344   5864   5244 S   0,0   0,1   0:00.01 gvfs-mt+
   3059 christi+  20   0  172660   6744   6108 S   0,0   0,1   0:00.00 gdm-x-s+
   3078 christi+  20   0  196888  13940  12464 S   0,0   0,2   0:00.05 gnome-s+
   3145 christi+  20   0    6040    456      0 S   0,0   0,0   0:00.01 ssh-age+
   3166 christi+  20   0  305440   6804   6216 S   0,0   0,1   0:00.00 at-spi-+
   3171 christi+  20   0    7392   4460   4008 S   0,0   0,1   0:00.63 dbus-da+
   3183 christi+  20   0   98704   4252   3832 S   0,0   0,1   0:00.00 gnome-s+
   3190 christi+  20   0  492768  15700  13096 S   0,0   0,2   0:00.14 gnome-s+
   3232 christi+  20   0  393288   8500   7036 S   0,0   0,1   0:00.60 ibus-da+
   3236 christi+  20   0  171344   7352   6716 S   0,0   0,1   0:00.00 ibus-me+
   3237 christi+  20   0  284248  31752  18296 S   0,0   0,4   0:01.62 ibus-ex+
   3239 christi+  20   0  206496  28480  18712 S   0,0   0,4   0:00.42 ibus-x11
   3241 christi+  20   0  318876   7376   6692 S   0,0   0,1   0:00.59 ibus-po+
   3254 christi+  20   0  162884   7588   6816 S   0,0   0,1   0:01.31 at-spi2+
   3258 christi+  20   0  244240   4556   4116 S   0,0   0,1   0:00.01 xdg-per+
   3260 christi+  20   0  580972  19712  17116 S   0,0   0,2   0:00.07 gnome-s+
   3269 christi+  20   0 1079112  26252  22052 S   0,0   0,3   0:00.15 evoluti+
   3277 christi+  20   0  156372   6152   5336 S   0,0   0,1   0:00.01 dconf-s+
   3282 christi+  20   0 1256948  31032  26616 S   0,0   0,4   0:00.17 evoluti+
   3293 christi+  20   0  755572  30012  26468 S   0,0   0,4   0:00.12 evoluti+
   3308 christi+  20   0 2938928  27228  21772 S   0,0   0,3   0:00.08 gjs
   3320 christi+  20   0  327688  13560   7088 S   0,0   0,2   0:00.60 gvfsd-t+
   3332 christi+  20   0  318316   6772   6160 S   0,0   0,1   0:00.01 gsd-a11+
   3333 christi+  20   0  587012  30416  20320 S   0,0   0,4   0:00.55 gsd-col+
   3334 christi+  20   0  382272  16364  14416 S   0,0   0,2   0:00.02 gsd-dat+
   3337 christi+  20   0  320900   8336   7012 S   0,0   0,1   0:00.37 gsd-hou+
   3340 christi+  20   0  354544  29300  19108 S   0,0   0,4   0:00.41 gsd-key+
   3342 christi+  20   0 1106372  31644  21008 S   0,0   0,4   0:00.54 gsd-med+
   3344 christi+  20   0  769216  30816  20296 S   0,0   0,4   0:00.50 gsd-pow+
   3345 christi+  20   0  256892  11568  10128 S   0,0   0,1   0:00.02 gsd-pri+
   3346 christi+  20   0  465740   6096   5476 S   0,0   0,1   0:00.04 gsd-rfk+
   3347 christi+  20   0  244148   6168   5660 S   0,0   0,1   0:00.01 gsd-scr+
   3349 christi+  20   0  323816   8424   7596 S   0,0   0,1   0:00.01 gsd-sma+
   3350 christi+  20   0  328008   9480   8460 S   0,0   0,1   0:00.01 gsd-sou+
   3351 christi+  20   0  393616   7320   6632 S   0,0   0,1   0:00.01 gsd-usb+
   3354 christi+  20   0  353992  28396  18384 S   0,0   0,4   0:00.47 gsd-wac+
   3358 christi+  20   0  396400   8404   7492 S   0,0   0,1   0:00.01 gsd-wwan
   3360 christi+  20   0  355340  29976  19472 S   0,0   0,4   0:00.51 gsd-xse+
   3405 christi+  20   0  231808   5964   4600 S   0,0   0,1   0:00.03 gsd-dis+
   3428 christi+  20   0  647964  61260  45712 S   0,0   0,8   0:00.54 evoluti+
   3439 christi+  20   0  171336   7288   6660 S   0,0   0,1   0:00.12 ibus-en+
   3468 christi+  20   0  843628  96660  49448 S   0,0   1,2   0:05.24 snap-st+
   3489 christi+  20   0  466164   6632   6024 S   0,0   0,1   0:00.04 xdg-doc+
   3515 christi+  20   0  350836  15396  13512 S   0,0   0,2   0:00.01 gsd-pri+
   3604 christi+  20   0  618716  10864   9556 S   0,0   0,1   0:00.36 xdg-des+
   3608 christi+  20   0  502484  29044  19416 S   0,0   0,4   0:01.00 xdg-des+
   3619 root      20   0  444180  80392  25380 S   0,0   1,0   0:01.21 fwupd
   3741 christi+  20   0  848860  77096  49468 S   0,0   1,0   1:37.43 gnome-t+
   3749 christi+  20   0   19900   6000   3980 S   0,0   0,1   0:00.29 bash
   3942 christi+  20   0  170900   6524   5916 S   0,0   0,1   0:00.56 gvfsd-m+
   3945 christi+  20   0  429164  31716  22228 S   0,0   0,4   0:00.45 update-+
   4461 christi+  20   0    6040   3864   3484 S   0,0   0,0   0:00.00 ssh-age+
   5163 root      20   0       0      0      0 I   0,0   0,0   0:03.85 kworker+
   5289 root      20   0       0      0      0 S   0,0   0,0   0:00.00 scsi_eh+
   5290 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 scsi_tm+
   5291 root      20   0       0      0      0 S   0,0   0,0   0:01.49 usb-sto+
   5297 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 uas
   5374 root      20   0   18696   3348   2000 S   0,0   0,0   0:11.87 mount.n+
   5448 christi+  20   0 1074284  73940  47556 S   0,0   0,9   0:12.16 nautilus
   5477 christi+  20   0   19916   5940   3920 S   0,0   0,1   0:00.04 bash
   5505 root      20   0   20780   5008   4284 S   0,0   0,1   0:00.01 sudo
   5512 root      20   0 1053076 121004  48424 S   0,0   1,5   0:20.41 python3
   5518 root      20   0    7040   2280   1900 S   0,0   0,0   0:00.00 dbus-la+
   5519 root      20   0    7360   3304   2700 S   0,0   0,0   0:00.83 dbus-da+
   5586 christi+  20   0   19896   5760   3748 S   0,0   0,1   0:00.17 bash
   6542 christi+  20   0  987916 284452 124692 S   0,0   3,5   0:09.35 telegra+
   6722 christi+  20   0    3340   2036   1912 S   0,0   0,0   0:00.13 nc
   7602 root      20   0  248356   7744   6924 S   0,0   0,1   0:00.06 gvfsd
   7607 root      20   0  378352   5644   5100 S   0,0   0,1   0:00.00 gvfsd-f+
   7617 root      20   0  474064  11540  10108 S   0,0   0,1   0:00.42 xdg-des+
   7622 root      20   0  466164   6792   6172 S   0,0   0,1   0:00.17 xdg-doc+
   7626 root      20   0  244240   4816   4376 S   0,0   0,1   0:00.00 xdg-per+
   7635 root      20   0  502340  28660  19296 S   0,0   0,4   0:00.23 xdg-des+
   7643 root      20   0  156108   5372   4852 S   0,0   0,1   0:00.00 dconf-s+
   7649 root      20   0  248676   8540   7696 S   0,0   0,1   0:00.15 gnome-k+
  12912 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  16713 root      20   0       0      0      0 I   0,0   0,0   0:02.35 kworker+
  20023 root      20   0       0      0      0 I   0,0   0,0   0:02.84 kworker+
  22632 root      20   0       0      0      0 I   0,0   0,0   0:04.75 kworker+
  23683 root      20   0       0      0      0 I   0,0   0,0   0:03.61 kworker+
  25304 root      20   0       0      0      0 I   0,0   0,0   0:02.07 kworker+
  25418 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  30239 root      20   0       0      0      0 I   0,0   0,0   0:02.96 kworker+
  30294 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  31826 ntp       20   0   74668   4356   3768 S   0,0   0,1   0:00.28 ntpd
  33165 root      20   0       0      0      0 I   0,0   0,0   0:04.67 kworker+
  34302 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  37254 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  37423 root      20   0       0      0      0 I   0,0   0,0   0:00.00 kworker+
  37903 root      20   0   19964   3736   3016 S   0,0   0,0   0:00.00 cron
  37908 munin     20   0    2616    612    540 S   0,0   0,0   0:00.00 sh
  37910 munin     20   0    2616    544    476 S   0,0   0,0   0:00.00 munin-c+
  37911 munin     20   0   89652  32052  11108 S   0,0   0,4   0:00.28 munin-u+
  37914 munin     20   0   88936  25544   5404 S   0,0   0,3   0:00.00 /usr/sh+
  38592 root      20   0   18264   3896   3424 S   0,0   0,0   0:00.00 transmi+
  38607 root      20   0   18132   3504   3268 S   0,0   0,0   0:00.00 trafico+
  38609 tcpdump   20   0   10908   6708   5792 S   0,0   0,1   0:00.00 tcpdump
  38616 root      20   0   18132   3364   3128 S   0,0   0,0   0:00.00 cpu_usa+
  38617 root      20   0   18132   3432   3200 S   0,0   0,0   0:00.00 test_vp+

top - 11:05:55 up  1:40,  1 user,  load average: 0,22, 0,34, 0,35
Tasks: 322 total,   1 running, 321 sleeping,   0 stopped,   0 zombie
%Cpu(s):  4,8 us,  0,4 sy,  0,0 ni, 94,5 id,  0,1 wa,  0,0 hi,  0,1 si,  0,0 st
MiB Mem :   7856,4 total,   2972,0 free,   1622,3 used,   3262,1 buff/cache
MiB Swap:   1335,2 total,   1335,2 free,      0,0 used.   5752,8 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  38622 root      20   0  431688  50460  11128 S  36,0   0,6   0:03.76 gst-lau+
  35653 root      20   0       0      0      0 I   2,0   0,0   0:03.15 kworker+
    860 message+  20   0   10048   6912   3976 S   1,0   0,1   0:06.57 dbus-da+
    861 root      20   0  419548  21504  17280 S   1,0   0,3   0:28.63 Network+
   2069 asterisk  20   0 4380948  76336  39616 S   1,0   0,9   1:00.67 asterisk
  26960 root      20   0       0      0      0 I   1,0   0,0   0:06.92 kworker+
    942 root      20   0  117452   5324   2656 S   0,7   0,1   0:35.31 dynamips
   3204 christi+  20   0 4608300 235548  83296 S   0,7   2,9   2:59.67 gnome-s+
  38620 root      20   0   20624   4240   3524 R   0,7   0,1   0:00.07 top
     13 root      20   0       0      0      0 I   0,3   0,0   0:08.12 rcu_sch+
   1055 root      10 -10  677200  88320  11616 S   0,3   1,1   0:24.13 ovs-vsw+
   1114 emby      20   0 4840328 154488  64664 S   0,3   1,9   1:56.20 EmbySer+
   1280 mysql     20   0 1776028 109312  18556 S   0,3   1,4   0:06.18 mysqld
   2655 geoclue   20   0  845388  21076  14764 S   0,3   0,3   0:03.19 geoclue
   7687 root      20   0       0      0      0 I   0,3   0,0   0:05.75 kworker+
  30239 root      20   0       0      0      0 I   0,3   0,0   0:02.97 kworker+
      1 root      20   0  168320  12444   8484 S   0,0   0,2   0:02.43 systemd
      2 root      20   0       0      0      0 S   0,0   0,0   0:00.00 kthreadd
      3 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 rcu_par+
      6 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 kworker+
      9 root       0 -20       0      0      0 I   0,0   0,0   0:00.00 mm_perc+
     10 root      20   0       0      0      0 S   0,0   0,0   0:00.00 rcu_tas+
     11 root      20   0       0      0      0 S   0,0   0,0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0,0   0,0   0:00.40 ksoftir+
     14 root      rt   0       0      0      0 S   0,0   0,0   0:00.03 migrati+
     15 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
     16 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/0
     17 root      20   0       0      0      0 S   0,0   0,0   0:00.00 cpuhp/1
     18 root     -51   0       0      0      0 S   0,0   0,0   0:00.00 idle_in+
